"exchange_name","zh_company_abbr","stock_code"
Shenzhen Stock Exchange,新宁物流,"300013"
Shenzhen Stock Exchange,科大智能,"300222"
Shenzhen Stock Exchange,陇神戎发,"300534"
Shenzhen Stock Exchange,昇兴股份,"002752"
Shenzhen Stock Exchange,爱克股份,"300889"
Shenzhen Stock Exchange,创源股份,"300703"
Beijing Stock Exchange,长虹能源,"920239"
Shenzhen Stock Exchange,国统股份,"002205"
Shanghai Stock Exchange,奥特维,"688516"
Shenzhen Stock Exchange,德方纳米,"300769"
Shanghai Stock Exchange,昀冢科技,"688260"
Shenzhen Stock Exchange,电科网安,"002268"
Shanghai Stock Exchange,绿色动力,"601330"
Shanghai Stock Exchange,雅运股份,"603790"
Shanghai Stock Exchange,中信银行,"601998"
Shenzhen Stock Exchange,佳讯飞鸿,"300213"
Shenzhen Stock Exchange,蓝帆医疗,"002382"
Shanghai Stock Exchange,国博电子,"688375"
Shanghai Stock Exchange,豪森智能,"688529"
Shanghai Stock Exchange,杭齿前进,"601177"
Shanghai Stock Exchange,亚光股份,"603282"
Shenzhen Stock Exchange,芯瑞达,"002983"
Shenzhen Stock Exchange,三维天地,"301159"
Shanghai Stock Exchange,百克生物,"688276"
Shanghai Stock Exchange,江航装备,"688586"
Shenzhen Stock Exchange,益丰新材,A20727
Shanghai Stock Exchange,洛凯股份,"603829"
Shenzhen Stock Exchange,豪尔赛,"002963"
Shanghai Stock Exchange,瀚川智能,"688022"
Shanghai Stock Exchange,淳中科技,"603516"
Shenzhen Stock Exchange,漫步者,"002351"
Shenzhen Stock Exchange,快可电子,"301278"
Shanghai Stock Exchange,金徽股份,"603132"
Shanghai Stock Exchange,美湖股份,"603319"
Shanghai Stock Exchange,佳禾食品,"605300"
Shenzhen Stock Exchange,昂利康,"002940"
Shenzhen Stock Exchange,安奈儿,"002875"
Shenzhen Stock Exchange,东鹏控股,"003012"
Shenzhen Stock Exchange,力盛体育,"002858"
Shanghai Stock Exchange,云涌科技,"688060"
Shenzhen Stock Exchange,*ST金比,"002762"
Shanghai Stock Exchange,盛泰集团,"605138"
Shenzhen Stock Exchange,世名科技,"300522"
Shenzhen Stock Exchange,开能健康,"300272"
Shanghai Stock Exchange,华光新材,"688379"
Shenzhen Stock Exchange,比亚迪,"002594"
Shanghai Stock Exchange,先惠技术,"688155"
Shenzhen Stock Exchange,科锐国际,"300662"
Shenzhen Stock Exchange,长盛轴承,"300718"
Shenzhen Stock Exchange,湖南白银,"002716"
Shanghai Stock Exchange,乐惠国际,"603076"
Shanghai Stock Exchange,睿能科技,"603933"
Shenzhen Stock Exchange,华伍股份,"300095"
Shenzhen Stock Exchange,利安科技,"300784"
Shanghai Stock Exchange,坤彩科技,"603826"
Shanghai Stock Exchange,中国银河,"601881"
Shenzhen Stock Exchange,魅视科技,"001229"
Shanghai Stock Exchange,安德利,"605198"
Shanghai Stock Exchange,龙芯中科,"688047"
Shenzhen Stock Exchange,山东威达,"002026"
Shanghai Stock Exchange,宝钢包装,"601968"
Shenzhen Stock Exchange,中熔电气,"301031"
Shanghai Stock Exchange,云路股份,"688190"
Shenzhen Stock Exchange,迈普医学,"301033"
Shanghai Stock Exchange,华丰科技,"688629"
Shenzhen Stock Exchange,圣邦股份,"300661"
Shanghai Stock Exchange,宁水集团,"603700"
Shanghai Stock Exchange,中国国航,"601111"
Beijing Stock Exchange,吉和昌,"874693"
Shanghai Stock Exchange,电建新能,A25062
Shenzhen Stock Exchange,纳百川,A23278
Shanghai Stock Exchange,建设机械,"600984"
Shenzhen Stock Exchange,百洋医药,"301015"
Beijing Stock Exchange,常辅股份,"920396"
Shanghai Stock Exchange,平煤股份,"601666"
Beijing Stock Exchange,建邦科技,"920242"
Shenzhen Stock Exchange,美畅股份,"300861"
Shenzhen Stock Exchange,华峰化学,"002064"
Shanghai Stock Exchange,视涯科技,A25037
Shenzhen Stock Exchange,明牌珠宝,"002574"
Shenzhen Stock Exchange,怡合达,"301029"
Shenzhen Stock Exchange,维宏股份,"300508"
Shanghai Stock Exchange,宁波能源,"600982"
Shanghai Stock Exchange,塞力医疗,"603716"
Shenzhen Stock Exchange,荣信文化,"301231"
Shanghai Stock Exchange,富吉瑞,"688272"
Shanghai Stock Exchange,浙江新能,"600032"
Shenzhen Stock Exchange,艾比森,"300389"
Shenzhen Stock Exchange,美信科技,"301577"
Shenzhen Stock Exchange,家联科技,"301193"
Shenzhen Stock Exchange,艾芬达,"301575"
Shenzhen Stock Exchange,中简科技,"300777"
Shenzhen Stock Exchange,世纪天鸿,"300654"
Beijing Stock Exchange,联川生物,"874281"
Shanghai Stock Exchange,长阳科技,"688299"
Shenzhen Stock Exchange,爱仕达,"002403"
Beijing Stock Exchange,浙江大农,"920855"
Shanghai Stock Exchange,骄成超声,"688392"
Shenzhen Stock Exchange,浙江恒威,"301222"
Shenzhen Stock Exchange,新莱应材,"300260"
Shenzhen Stock Exchange,迪安诊断,"300244"
Shanghai Stock Exchange,韩建河山,"603616"
Shanghai Stock Exchange,当虹科技,"688039"
Shenzhen Stock Exchange,亚华电子,"301337"
Shanghai Stock Exchange,宿迁联盛,"603065"
Shanghai Stock Exchange,晶科能源,"688223"
Shenzhen Stock Exchange,浙江美大,"002677"
Shanghai Stock Exchange,武进不锈,"603878"
Shenzhen Stock Exchange,矩阵股份,"301365"
Shenzhen Stock Exchange,伊戈尔,"002922"
Shenzhen Stock Exchange,东方嘉盛,"002889"
Shanghai Stock Exchange,卓锦股份,"688701"
Shenzhen Stock Exchange,信测标准,"300938"
Beijing Stock Exchange,汉维科技,"920957"
Shanghai Stock Exchange,华正新材,"603186"
Shanghai Stock Exchange,渤海轮渡,"603167"
Shenzhen Stock Exchange,趣睡科技,"301336"
Shenzhen Stock Exchange,百川股份,"002455"
Shanghai Stock Exchange,联翔股份,"603272"
Shanghai Stock Exchange,联环药业,"600513"
Shanghai Stock Exchange,理工导航,"688282"
Shenzhen Stock Exchange,金房能源,"001210"
Shanghai Stock Exchange,良品铺子,"603719"
Shanghai Stock Exchange,瑞松科技,"688090"
Beijing Stock Exchange,美德乐,"874489"
Shenzhen Stock Exchange,飞凯材料,"300398"
Shenzhen Stock Exchange,金明精机,"300281"
Shenzhen Stock Exchange,永和智控,"002795"
Shanghai Stock Exchange,贵州燃气,"600903"
Shenzhen Stock Exchange,领湃科技,"300530"
Shanghai Stock Exchange,钜泉科技,"688391"
Shenzhen Stock Exchange,武汉凡谷,"002194"
Shanghai Stock Exchange,哈铁科技,"688459"
Shenzhen Stock Exchange,雪人集团,"002639"
Shenzhen Stock Exchange,亚太股份,"002284"
Shenzhen Stock Exchange,四川黄金,"001337"
Shanghai Stock Exchange,片仔癀,"600436"
Shanghai Stock Exchange,百达精工,"603331"
Shenzhen Stock Exchange,宝利国际,"300135"
Shenzhen Stock Exchange,嘉曼服饰,"301276"
Shenzhen Stock Exchange,保立佳,"301037"
Shenzhen Stock Exchange,港通医疗,"301515"
Shenzhen Stock Exchange,保利联合,"002037"
Shenzhen Stock Exchange,电声股份,"300805"
Shanghai Stock Exchange,思瑞浦,"688536"
Beijing Stock Exchange,太湖雪,"920262"
Shenzhen Stock Exchange,恒铭达,"002947"
Beijing Stock Exchange,迪尔化工,"920304"
Shenzhen Stock Exchange,金禾实业,"002597"
Shanghai Stock Exchange,恒润股份,"603985"
Shanghai Stock Exchange,中无人机,"688297"
Shenzhen Stock Exchange,润贝航科,"001316"
Shenzhen Stock Exchange,弘信电子,"300657"
Shanghai Stock Exchange,中信证券,"600030"
Shanghai Stock Exchange,元祖股份,"603886"
Shanghai Stock Exchange,上海家化,"600315"
Shenzhen Stock Exchange,鲍斯股份,"300441"
Shanghai Stock Exchange,酒钢宏兴,"600307"
Shanghai Stock Exchange,埃泰克,A25021
Beijing Stock Exchange,秋乐种业,"920087"
Shenzhen Stock Exchange,中化岩土,"002542"
Shanghai Stock Exchange,雪天盐业,"600929"
Shanghai Stock Exchange,华电新能,"600930"
Shanghai Stock Exchange,宁波远洋,"601022"
Shenzhen Stock Exchange,广合科技,"001389"
Shenzhen Stock Exchange,新晨科技,"300542"
Shanghai Stock Exchange,三星新材,"603578"
Shenzhen Stock Exchange,康芝药业,"300086"
Beijing Stock Exchange,三元基因,"920344"
Shenzhen Stock Exchange,雅克科技,"002409"
Shanghai Stock Exchange,凯盛科技,"600552"
Shanghai Stock Exchange,未来材料,A25040
Beijing Stock Exchange,威易发,"872893"
Shenzhen Stock Exchange,新余国科,"300722"
Shanghai Stock Exchange,技源集团,"603262"
Shenzhen Stock Exchange,国星光电,"002449"
Shanghai Stock Exchange,中复神鹰,"688295"
Shenzhen Stock Exchange,东田微,"301183"
Shenzhen Stock Exchange,海特高新,"002023"
Shenzhen Stock Exchange,宏达高科,"002144"
Shanghai Stock Exchange,至正股份,"603991"
Beijing Stock Exchange,华宇电子,"874578"
Shanghai Stock Exchange,金迪克,"688670"
Shanghai Stock Exchange,长城科技,"603897"
Shanghai Stock Exchange,复旦张江,"688505"
Shanghai Stock Exchange,至纯科技,"603690"
Shenzhen Stock Exchange,天地在线,"002995"
Shenzhen Stock Exchange,爱尔眼科,"300015"
Beijing Stock Exchange,德瑞锂电,"920523"
Shanghai Stock Exchange,赛分科技,"688758"
Shenzhen Stock Exchange,鸿日达,"301285"
Shenzhen Stock Exchange,富祥药业,"300497"
Shanghai Stock Exchange,嘉元科技,"688388"
Shenzhen Stock Exchange,千味央厨,"001215"
Shenzhen Stock Exchange,欧晶科技,"001269"
Shenzhen Stock Exchange,锋龙股份,"002931"
Shanghai Stock Exchange,星德胜,"603344"
Shenzhen Stock Exchange,胜蓝股份,"300843"
Shenzhen Stock Exchange,御银股份,"002177"
Shenzhen Stock Exchange,鸥玛软件,"301185"
Beijing Stock Exchange,中健康桥,"874239"
Shanghai Stock Exchange,华特气体,"688268"
Shenzhen Stock Exchange,张家港行,"002839"
Shanghai Stock Exchange,协和电子,"605258"
Shenzhen Stock Exchange,依依股份,"001206"
Shenzhen Stock Exchange,匠心家居,"301061"
Shenzhen Stock Exchange,香山股份,"002870"
Shenzhen Stock Exchange,顾地科技,"002694"
Shanghai Stock Exchange,重庆建工,"600939"
Shenzhen Stock Exchange,科德教育,"300192"
Shanghai Stock Exchange,公牛集团,"603195"
Shanghai Stock Exchange,科华控股,"603161"
Shenzhen Stock Exchange,慈星股份,"300307"
Shanghai Stock Exchange,思林杰,"688115"
Shenzhen Stock Exchange,华森制药,"002907"
Shenzhen Stock Exchange,欧菲光,"002456"
Shenzhen Stock Exchange,华宇软件,"300271"
Beijing Stock Exchange,酉立智能,"920007"
Shanghai Stock Exchange,美凯龙,"601828"
Shenzhen Stock Exchange,利亚德,"300296"
Shanghai Stock Exchange,惠泉啤酒,"600573"
Shenzhen Stock Exchange,太阳电缆,"002300"
Shenzhen Stock Exchange,*ST宝鹰,"002047"
Shenzhen Stock Exchange,中欣氟材,"002915"
Shenzhen Stock Exchange,戴维医疗,"300314"
Shenzhen Stock Exchange,春光集团,A25018
Shenzhen Stock Exchange,恒信东方,"300081"
Shenzhen Stock Exchange,恒锋工具,"300488"
Beijing Stock Exchange,恒合股份,"920145"
Shenzhen Stock Exchange,北京利尔,"002392"
Shanghai Stock Exchange,安必平,"688393"
Shanghai Stock Exchange,浙商证券,"601878"
Shanghai Stock Exchange,华发股份,"600325"
Shenzhen Stock Exchange,双塔食品,"002481"
Shanghai Stock Exchange,农发种业,"600313"
Shanghai Stock Exchange,宁沪高速,"600377"
Shenzhen Stock Exchange,赛摩智能,"300466"
Shanghai Stock Exchange,科美诊断,"688468"
Shenzhen Stock Exchange,仁智股份,"002629"
Shenzhen Stock Exchange,唯科科技,"301196"
Shenzhen Stock Exchange,维尔利,"300190"
Shanghai Stock Exchange,红蜻蜓,"603116"
Shenzhen Stock Exchange,康盛股份,"002418"
Shanghai Stock Exchange,曙光股份,"600303"
Beijing Stock Exchange,三友科技,"920475"
Shenzhen Stock Exchange,万隆光电,"300710"
Shanghai Stock Exchange,芯朋微,"688508"
Beijing Stock Exchange,新吴光电,"874250"
Shenzhen Stock Exchange,新特电气,"301120"
Shenzhen Stock Exchange,燕塘乳业,"002732"
Shenzhen Stock Exchange,盾安环境,"002011"
Shenzhen Stock Exchange,恒光股份,"301118"
Shanghai Stock Exchange,保变电气,"600550"
Shanghai Stock Exchange,广西能源,"600310"
Shenzhen Stock Exchange,正元智慧,"300645"
Beijing Stock Exchange,天力复合,"920576"
Shanghai Stock Exchange,建霖家居,"603408"
Shenzhen Stock Exchange,民德电子,"300656"
Shanghai Stock Exchange,神力股份,"603819"
Shanghai Stock Exchange,润本股份,"603193"
Shenzhen Stock Exchange,益生股份,"002458"
Shenzhen Stock Exchange,润丰股份,"301035"
Shanghai Stock Exchange,中创物流,"603967"
Shenzhen Stock Exchange,宜通世纪,"300310"
Shenzhen Stock Exchange,永安林业,"000663"
Shanghai Stock Exchange,华强科技,"688151"
Shenzhen Stock Exchange,三变科技,"002112"
Shenzhen Stock Exchange,顺威股份,"002676"
Shenzhen Stock Exchange,鼎汉技术,"300011"
Shanghai Stock Exchange,浦东建设,"600284"
Shanghai Stock Exchange,康希诺,"688185"
Shenzhen Stock Exchange,骏鼎达,"301538"
Shenzhen Stock Exchange,欣旺达,"300207"
Shanghai Stock Exchange,三祥新材,"603663"
Shenzhen Stock Exchange,锐科激光,"300747"
Shenzhen Stock Exchange,中科江南,"301153"
Shenzhen Stock Exchange,固德电材,A25044
Shanghai Stock Exchange,八亿时空,"688181"
Shenzhen Stock Exchange,洁美科技,"002859"
Shanghai Stock Exchange,新锐股份,"688257"
Shanghai Stock Exchange,中国黄金,"600916"
Shanghai Stock Exchange,安杰思,"688581"
Shenzhen Stock Exchange,永东股份,"002753"
Shenzhen Stock Exchange,特一药业,"002728"
Shenzhen Stock Exchange,海康机器,A23042
Shanghai Stock Exchange,皇马科技,"603181"
Shenzhen Stock Exchange,赛微电子,"300456"
Shenzhen Stock Exchange,天海电子,A25034
Shenzhen Stock Exchange,华蓝集团,"301027"
Shanghai Stock Exchange,龙旗科技,"603341"
Shanghai Stock Exchange,慧智微-U,"688512"
Shenzhen Stock Exchange,佳力奇,"301586"
Shenzhen Stock Exchange,如意集团,"002193"
Beijing Stock Exchange,华信永道,"920592"
Shenzhen Stock Exchange,新宏泽,"002836"
Shenzhen Stock Exchange,鑫铂股份,"003038"
Shenzhen Stock Exchange,大为股份,"002213"
Shenzhen Stock Exchange,*ST亿通,"300211"
Shenzhen Stock Exchange,光弘科技,"300735"
Shanghai Stock Exchange,航亚科技,"688510"
Shenzhen Stock Exchange,晨曦航空,"300581"
Shenzhen Stock Exchange,报喜鸟,"002154"
Shenzhen Stock Exchange,海顺新材,"300501"
Shanghai Stock Exchange,嘉友国际,"603871"
Shanghai Stock Exchange,天士力,"600535"
Shenzhen Stock Exchange,工大科雅,"301197"
Shenzhen Stock Exchange,公元股份,"002641"
Shanghai Stock Exchange,禾望电气,"603063"
Shanghai Stock Exchange,统联精密,"688210"
Shanghai Stock Exchange,渝农商行,"601077"
Shanghai Stock Exchange,*ST春天,"600381"
Shanghai Stock Exchange,浙版传媒,"601921"
Shanghai Stock Exchange,亚虹医药-U,"688176"
Shenzhen Stock Exchange,亚厦股份,"002375"
Shanghai Stock Exchange,光云科技,"688365"
Shanghai Stock Exchange,展鹏科技,"603488"
Beijing Stock Exchange,齐鲁华信,"920832"
Shanghai Stock Exchange,康美药业,"600518"
Beijing Stock Exchange,天马新材,"920971"
Shenzhen Stock Exchange,日丰股份,"002953"
Shanghai Stock Exchange,歌力思,"603808"
Shenzhen Stock Exchange,三维通信,"002115"
Shanghai Stock Exchange,浙文互联,"600986"
Shanghai Stock Exchange,超讯通信,"603322"
Beijing Stock Exchange,嘉晨智能,"874302"
Shanghai Stock Exchange,财信证券,A22500
Shenzhen Stock Exchange,天振股份,"301356"
Shanghai Stock Exchange,唯赛勃,"688718"
Shanghai Stock Exchange,克来机电,"603960"
Shenzhen Stock Exchange,彩讯股份,"300634"
Shanghai Stock Exchange,虹软科技,"688088"
Shenzhen Stock Exchange,光威复材,"300699"
Shanghai Stock Exchange,新日股份,"603787"
Shenzhen Stock Exchange,金龙鱼,"300999"
Shanghai Stock Exchange,西部超导,"688122"
Shenzhen Stock Exchange,宝色股份,"300402"
Shenzhen Stock Exchange,惠威科技,"002888"
Shenzhen Stock Exchange,珠江钢琴,"002678"
Shenzhen Stock Exchange,世嘉科技,"002796"
Shenzhen Stock Exchange,海大集团,"002311"
Shanghai Stock Exchange,风语筑,"603466"
Shenzhen Stock Exchange,南极光,"300940"
Shanghai Stock Exchange,ST柯利达,"603828"
Shenzhen Stock Exchange,盟固利,"301487"
Shanghai Stock Exchange,龙净环保,"600388"
Shenzhen Stock Exchange,科达利,"002850"
Shanghai Stock Exchange,华光环能,"600475"
Shenzhen Stock Exchange,宏景科技,"301396"
Shenzhen Stock Exchange,康泰生物,"300601"
Shanghai Stock Exchange,中自科技,"688737"
Shenzhen Stock Exchange,华骐环保,"300929"
Shenzhen Stock Exchange,山东章鼓,"002598"
Shenzhen Stock Exchange,百诚医药,"301096"
Shenzhen Stock Exchange,豪美新材,"002988"
Shenzhen Stock Exchange,三花智控,"002050"
Shenzhen Stock Exchange,大港股份,"002077"
Shanghai Stock Exchange,京源环保,"688096"
Shenzhen Stock Exchange,景嘉微,"300474"
Beijing Stock Exchange,世昌股份,"920022"
Shenzhen Stock Exchange,科力装备,"301552"
Shanghai Stock Exchange,京沪高铁,"601816"
Shanghai Stock Exchange,翱捷科技-U,"688220"
Shenzhen Stock Exchange,新诺威,"300765"
Shenzhen Stock Exchange,西麦食品,"002956"
Shanghai Stock Exchange,东材科技,"601208"
Shanghai Stock Exchange,白银有色,"601212"
Beijing Stock Exchange,德源药业,"920735"
Shanghai Stock Exchange,津投城开,"600322"
Shanghai Stock Exchange,上海环境,"601200"
Shenzhen Stock Exchange,高德红外,"002414"
Shenzhen Stock Exchange,卡莱特,"301391"
Shenzhen Stock Exchange,慈文传媒,"002343"
Shenzhen Stock Exchange,恩捷股份,"002812"
Shenzhen Stock Exchange,达华智能,"002512"
Shenzhen Stock Exchange,崇德科技,"301548"
Shenzhen Stock Exchange,葵花药业,"002737"
Shanghai Stock Exchange,立霸股份,"603519"
Shenzhen Stock Exchange,茂硕电源,"002660"
Shenzhen Stock Exchange,深圳瑞捷,"300977"
Beijing Stock Exchange,孕婴世界,"874178"
Shenzhen Stock Exchange,宏达电子,"300726"
Shenzhen Stock Exchange,福建金森,"002679"
Shenzhen Stock Exchange,益盛药业,"002566"
Shanghai Stock Exchange,深科达,"688328"
Shanghai Stock Exchange,健友股份,"603707"
Shenzhen Stock Exchange,力源信息,"300184"
Beijing Stock Exchange,九目化学,"874382"
Shenzhen Stock Exchange,格林美,"002340"
Shanghai Stock Exchange,品高股份,"688227"
Shenzhen Stock Exchange,水晶光电,"002273"
Shenzhen Stock Exchange,幸福蓝海,"300528"
Shanghai Stock Exchange,博威合金,"601137"
Shenzhen Stock Exchange,贤丰控股,"002141"
Shanghai Stock Exchange,爱博医疗,"688050"
Beijing Stock Exchange,芭薇股份,"920123"
Shenzhen Stock Exchange,友邦吊顶,"002718"
Shenzhen Stock Exchange,华测导航,"300627"
Shenzhen Stock Exchange,山东矿机,"002526"
Shenzhen Stock Exchange,瑞德智能,"301135"
Shenzhen Stock Exchange,五洲医疗,"301234"
Shanghai Stock Exchange,德龙激光,"688170"
Shenzhen Stock Exchange,中文在线,"300364"
Shenzhen Stock Exchange,潮宏基,"002345"
Shanghai Stock Exchange,横店影视,"603103"
Shanghai Stock Exchange,华菱精工,"603356"
Shenzhen Stock Exchange,同兴科技,"003027"
Shanghai Stock Exchange,永新光学,"603297"
Shenzhen Stock Exchange,永利股份,"300230"
Shenzhen Stock Exchange,盛视科技,"002990"
Shenzhen Stock Exchange,唯万密封,"301161"
Shanghai Stock Exchange,康拓医疗,"688314"
Shanghai Stock Exchange,沃格光电,"603773"
Shenzhen Stock Exchange,晶盛机电,"300316"
Shanghai Stock Exchange,东方材料,"603110"
Shanghai Stock Exchange,浙商银行,"601916"
Shenzhen Stock Exchange,卓翼科技,"002369"
Shanghai Stock Exchange,千禾味业,"603027"
